block_size_x,block_size_y,nvml_pwr_limit,sm__warps_active.avg.pct_of_peak_sustained_active,sm__sass_inst_executed_op_shared_ld.avg.per_cycle_active,time,times,nvml_power,nvml_energy,compile_time,verification_time,benchmark_time,Joules/token,SM_Utilization,strategy_time,framework_time,timestamp,label,batch_size,seq_len,nhead,dim_per_head
4,8,215,2.083333333333333,0.026575225032147452,0.009595428460410662,"[0.004031999967992306, 0.013887999579310417, 0.011327999643981457, 0.009151999838650227, 0.011455999687314034, 0.009184000082314014, 0.008128000423312187]",0,0,1225.943773984909,0,703.1692182645202,0.0,2.083333333333333,0,53.83645184338093,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,8,235,2.083333333333333,0.026329060169334076,0.008745142657841955,"[0.003903999924659729, 0.013344000093638897, 0.009983999654650688, 0.008991999551653862, 0.008415999822318554, 0.008320000022649765, 0.00825599953532219]",0,0,1223.8640701398253,0,779.8889768309891,0.0,2.083333333333333,0,53.38745005428791,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,8,250,2.083333333333333,0.02641248202779701,0.009302857099100947,"[0.003871999913826585, 0.014208000153303146, 0.010879999957978725, 0.010239999741315842, 0.008415999822318554, 0.009088000282645226, 0.008415999822318554]",0,0,1222.2074987366796,0,728.9596442133188,0.0,2.083333333333333,0,53.25985886156559,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,16,100,4.163572306359352,0.05262180728324006,0.009074285626411438,"[0.004031999967992306, 0.013952000066637993, 0.010975999757647514, 0.008767999708652496, 0.00854399986565113, 0.00902399979531765, 0.008224000222980976]",0,0,1221.3225518353283,0,744.148625060916,0.0,4.163572306359352,0,57.1045707911253,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,16,115,4.163406882895306,0.05261622510409208,0.008713142846577935,"[0.003871999913826585, 0.013407999649643898, 0.009920000098645687, 0.009312000125646591, 0.008415999822318554, 0.00800000037997961, 0.008063999935984612]",0,0,1223.6093143001199,0,768.5747286304832,0.0,4.163406882895306,0,60.020368080586195,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,16,135,4.163684322146227,0.052595302476008694,0.009046857112220355,"[0.004031999967992306, 0.013887999579310417, 0.010304000228643417, 0.008799999952316284, 0.008927999995648861, 0.00863999966531992, 0.008736000396311283]",0,0,1226.3931389898062,0,745.1374880038202,0.0,4.163684322146227,0,52.87232482805848,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,16,150,4.16362925458594,0.052592514049411516,0.00900571420788765,"[0.004031999967992306, 0.014336000196635723, 0.010528000071644783, 0.009664000011980534, 0.008031999692320824, 0.008383999578654766, 0.008063999935984612]",0,0,1226.6495190560818,0,746.6796389780939,0.0,4.16362925458594,0,55.296618957072496,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,16,165,4.1637005984866455,0.05230826017031822,0.008937142789363861,"[0.003903999924659729, 0.014655999839305878, 0.009920000098645687, 0.008287999778985977, 0.008736000396311283, 0.008767999708652496, 0.008287999778985977]",0,0,1222.5062139332294,0,758.0002881586552,0.0,4.1637005984866455,0,58.24844492599368,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,16,185,4.163656472141207,0.053086452786771196,0.009069714429123061,"[0.004064000211656094, 0.0144640002399683, 0.009920000098645687, 0.009696000255644321, 0.00863999966531992, 0.00848000030964613, 0.008224000222980976]",0,0,1223.710989113897,0,755.3719663992524,0.0,4.163656472141207,0,55.79650029540062,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,16,200,4.1638103022473,0.05231101853560788,0.008914285672030278,"[0.004000000189989805, 0.013183999806642532, 0.009983999654650688, 0.009375999681651592, 0.009088000282645226, 0.008352000266313553, 0.008415999822318554]",0,0,1221.1787039414048,0,756.9924080744386,0.0,4.1638103022473,0,56.3633032143116,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,16,215,4.163679094964945,0.05268748672190355,0.00906514296574252,"[0.003903999924659729, 0.013791999779641628, 0.010143999941647053, 0.010080000385642052, 0.008736000396311283, 0.008832000195980072, 0.007968000136315823]",0,0,1221.4950248599052,0,745.3396646305919,0.0,4.163679094964945,0,54.057448636740446,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,16,235,4.163860176333946,0.051397632185694674,0.008959999973220485,"[0.004031999967992306, 0.013919999822974205, 0.01071999967098236, 0.009344000369310379, 0.00854399986565113, 0.008320000022649765, 0.007840000092983246]",0,0,1224.4596108794212,0,746.2588329799473,0.0,4.163860176333946,0,57.67747014760971,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,16,250,4.163357249388862,0.052527071033332456,0.00899200008383819,"[0.003903999924659729, 0.013344000093638897, 0.010816000401973724, 0.00886400043964386, 0.008895999751985073, 0.008991999551653862, 0.008128000423312187]",0,0,1224.0954469889402,0,748.9524721167982,0.0,4.163357249388862,0,57.13250720873475,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,32,100,8.307395265458474,0.09744118658219143,0.009202285669744015,"[0.004031999967992306, 0.014112000353634357, 0.011487999930977821, 0.008767999708652496, 0.00825599953532219, 0.008895999751985073, 0.00886400043964386]",0,0,1218.5325040481985,0,732.385640963912,0.0,8.307395265458474,0,51.896415650844574,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,32,115,8.307079163859289,0.09901928979612207,0.009069714096507855,"[0.003967999946326017, 0.013151999562978745, 0.010239999741315842, 0.009631999768316746, 0.008704000152647495, 0.009247999638319016, 0.00854399986565113]",0,0,1220.3951850533485,0,743.7750701792538,0.0,8.307079163859289,0,54.59128972142935,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,32,135,8.307017981810164,0.0990538955041314,0.00939885719812342,"[0.003967999946326017, 0.013535999692976475, 0.012191999703645706, 0.009664000011980534, 0.009088000282645226, 0.008608000352978706, 0.008736000396311283]",0,0,1221.651140600443,0,720.5808009020984,0.0,8.307017981810164,0,55.848827585577965,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,32,150,8.306983160935374,0.09938137100207879,0.009174857155552931,"[0.004064000211656094, 0.01360000018030405, 0.01065600011497736, 0.01017600018531084, 0.008767999708652496, 0.008767999708652496, 0.008191999979317188]",0,0,1228.1630169600248,0,736.0630431212485,0.0,8.306983160935374,0,50.57387659326196,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,32,165,8.307079163859289,0.09901928979612207,0.009028571325221233,"[0.004191999789327383, 0.013439999893307686, 0.010463999584317207, 0.008576000109314919, 0.009184000082314014, 0.00863999966531992, 0.008704000152647495]",0,0,1224.4694749824703,0,758.2162921316922,0.0,8.307079163859289,0,55.454433895647526,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,32,185,8.30702809232722,0.0994087583926245,0.009508571321410792,"[0.003903999924659729, 0.013887999579310417, 0.01033599954098463, 0.01065600011497736, 0.009056000038981438, 0.009247999638319016, 0.009472000412642956]",0,0,1225.2027988433838,0,720.9048243239522,0.0,8.30702809232722,0,53.599662613123655,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,32,200,8.307124933306657,0.09923969587835135,0.009668571342314993,"[0.004031999967992306, 0.014047999866306782, 0.01065600011497736, 0.013279999606311321, 0.008671999908983707, 0.008927999995648861, 0.008063999935984612]",0,0,1225.6929809227586,0,697.206393815577,0.0,8.307124933306657,0,61.028446070849895,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,32,215,8.307106937089953,0.09911080027974822,0.00899200008383819,"[0.004064000211656094, 0.013504000380635262, 0.010304000228643417, 0.009151999838650227, 0.008960000239312649, 0.008767999708652496, 0.008191999979317188]",0,0,1224.952776916325,0,746.7010971158743,0.0,8.307106937089953,0,53.91718307510018,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,32,235,8.307276156442327,0.09847131228906095,0.009275428684694427,"[0.003903999924659729, 0.014944000169634819, 0.012032000347971916, 0.009664000011980534, 0.008448000065982342, 0.008128000423312187, 0.007807999849319458]",0,0,1224.7870550490916,0,720.9522356279194,0.0,8.307276156442327,0,55.79449515789747,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,32,250,8.307111227423025,0.09889836000199391,0.00901028560474515,"[0.004352000076323748, 0.01321600005030632, 0.010304000228643417, 0.00902399979531765, 0.009247999638319016, 0.008671999908983707, 0.00825599953532219]",0,0,1223.592588212341,0,740.3229181654751,0.0,8.307111227423025,0,52.03187186270952,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,64,100,16.609081220590138,0.16212792906903103,0.009339428573314632,"[0.004191999789327383, 0.013824000023305416, 0.011359999887645245, 0.009440000168979168, 0.009279999881982803, 0.009184000082314014, 0.0080960001796484]",0,0,1218.92354125157,0,724.6950450353324,0.0,16.609081220590138,0,51.953200716525316,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,64,115,16.609173047264193,0.16246980305449782,0.008932571392506361,"[0.004095999989658594, 0.013407999649643898, 0.010591999627649784, 0.008960000239312649, 0.008576000109314919, 0.008671999908983707, 0.008224000222980976]",0,0,1223.4325162135065,0,753.3302777446806,0.0,16.609173047264193,0,52.693906240165234,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,64,135,16.609192466196653,0.16217431286400327,0.009476571410362209,"[0.00431999983265996, 0.014368000440299511, 0.010688000358641148, 0.009503999724984169, 0.00854399986565113, 0.009375999681651592, 0.009535999968647957]",0,0,1225.7866687141359,0,712.3731840401888,0.0,16.609192466196653,0,52.04517114907503,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,64,150,16.609368522633826,0.1617973862871822,0.009133714317743267,"[0.004575999919325113, 0.013472000136971474, 0.010143999941647053, 0.009247999638319016, 0.009344000369310379, 0.008671999908983707, 0.00848000030964613]",0,0,1227.3226380348206,0,736.1514503136277,0.0,16.609368522633826,0,53.231896832585335,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,64,165,16.609195402298848,0.16192613752295448,0.00921142879607422,"[0.00470399996265769, 0.013472000136971474, 0.010688000358641148, 0.009216000325977802, 0.009088000282645226, 0.009088000282645226, 0.008224000222980976]",0,0,1226.8887353129685,0,732.8519457951188,0.0,16.609195402298848,0,51.680747885257006,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,64,185,16.60919863405856,0.1622771143464747,0.00940799999183842,"[0.004191999789327383, 0.013952000066637993, 0.010816000401973724, 0.009440000168979168, 0.010015999898314476, 0.008927999995648861, 0.008511999621987343]",0,0,1226.9085450097919,0,720.1294680126011,0.0,16.60919863405856,0,56.30125291645527,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,64,200,16.609183068653298,0.16220082980767267,0.00902857119217515,"[0.00431999983265996, 0.013311999849975109, 0.010847999714314938, 0.00902399979531765, 0.009151999838650227, 0.008287999778985977, 0.00825599953532219]",0,0,1223.675106652081,0,738.1988042034209,0.0,16.609183068653298,0,56.134250946342945,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,64,215,16.609560626380027,0.16125492745966596,0.009472000013504709,"[0.0046720001846551895, 0.014271999709308147, 0.01033599954098463, 0.009344000369310379, 0.009696000255644321, 0.009375999681651592, 0.008608000352978706]",0,0,1217.621612828225,0,713.0081076174974,0.0,16.609560626380027,0,52.22922982648015,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,64,235,16.609291682840624,0.16213455370094182,0.009257142831172262,"[0.0041600000113248825, 0.014336000196635723, 0.010591999627649784, 0.010080000385642052, 0.008767999708652496, 0.008704000152647495, 0.0081599997356534]",0,0,1222.3862991668284,0,730.0294460728765,0.0,16.609291682840624,0,52.703721448779106,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,64,250,16.61374630770001,0.14899369179933913,0.009124571457505226,"[0.0041600000113248825, 0.013632000423967838, 0.01027199998497963, 0.009151999838650227, 0.009344000369310379, 0.008895999751985073, 0.008415999822318554]",0,0,1222.3832588642836,0,742.9126012139022,0.0,16.61374630770001,0,55.2914859727025,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,128,100,33.162228151803895,0.2359411930846873,0.009499428660741873,"[0.004800000227987766, 0.013663999736309052, 0.010944000445306301, 0.009472000412642956, 0.009440000168979168, 0.009503999724984169, 0.008671999908983707]",0,0,1224.7343719936907,0,709.1767289675772,0.0,33.162228151803895,0,59.43329771980643,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,128,115,33.16359777899091,0.23417973648877938,0.00963200003440891,"[0.0046720001846551895, 0.013376000337302685, 0.012128000147640705, 0.009472000412642956, 0.00902399979531765, 0.009375999681651592, 0.009375999681651592]",0,0,1219.091181177646,0,712.7578132785857,0.0,33.16359777899091,0,53.883375599980354,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,128,135,33.163017301789395,0.23498060580937433,0.010880000091024808,"[0.014336000196635723, 0.01398400031030178, 0.011935999616980553, 0.00940799992531538, 0.00902399979531765, 0.008608000352978706, 0.00886400043964386]",0,0,1222.0973772928119,0,631.2216981314123,0.0,33.163017301789395,0,53.36623452603817,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,128,150,33.16435735894498,0.2330895526771815,0.009686857129314117,"[0.004608000162988901, 0.014720000326633453, 0.010816000401973724, 0.009631999768316746, 0.009151999838650227, 0.009855999611318111, 0.00902399979531765]",0,0,1223.778708372265,0,709.608294069767,0.0,33.16435735894498,0,52.436037454754114,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,128,165,33.16491321834031,0.23240694643746154,0.00932114285283855,"[0.004575999919325113, 0.01360000018030405, 0.01027199998497963, 0.009568000212311745, 0.00902399979531765, 0.009759999811649323, 0.008448000065982342]",0,0,1228.8023848086596,0,724.9128031544387,0.0,33.16491321834031,0,53.24110295623541,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,128,185,33.16302932078209,0.2349214806920948,0.009202285736267055,"[0.00470399996265769, 0.013504000380635262, 0.010143999941647053, 0.009535999968647957, 0.008704000152647495, 0.009151999838650227, 0.008671999908983707]",0,0,1226.338461972773,0,731.4263731241226,0.0,33.16302932078209,0,56.06386670842767,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,128,200,33.16226166409007,0.2359376858128196,0.009677714202553034,"[0.004608000162988901, 0.015231999568641186, 0.010784000158309937, 0.009631999768316746, 0.008767999708652496, 0.009759999811649323, 0.008960000239312649]",0,0,1229.819391388446,0,695.7784709520638,0.0,33.16226166409007,0,51.81971471756697,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,128,215,33.162971325634196,0.23500148060408646,0.009613714380455869,"[0.004927999805659056, 0.013856000266969204, 0.011136000044643879, 0.009600000455975533, 0.009375999681651592, 0.009920000098645687, 0.00848000030964613]",0,0,1227.2282778285444,0,700.5453333258629,0.0,33.162971325634196,0,51.97171261534095,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,128,235,33.16237554892146,0.23573794353101934,0.009677714202553034,"[0.004736000206321478, 0.014655999839305878, 0.011071999557316303, 0.010143999941647053, 0.009056000038981438, 0.009375999681651592, 0.008704000152647495]",0,0,1223.7644880078733,0,705.0630422309041,0.0,33.16237554892146,0,51.86051409691572,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,128,250,33.162882434547356,0.23508153502080958,0.009709714047078575,"[0.004575999919325113, 0.014495999552309513, 0.010111999697983265, 0.00979200005531311, 0.010367999784648418, 0.009631999768316746, 0.008991999551653862]",0,0,1222.5375729613006,0,697.0389420166612,0.0,33.162882434547356,0,59.7549662925303,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,256,100,66.22022168724884,0.2916789179653043,0.010724571466978108,"[0.005696000065654516, 0.015359999611973763, 0.011455999687314034, 0.011680000461637974, 0.010816000401973724, 0.010208000428974628, 0.009855999611318111]",0,0,1223.8886901177466,0,627.7145692147315,0.0,66.22022168724884,0,51.549090538173914,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,256,115,66.22099564915628,0.2911732601975766,0.010258285661361046,"[0.005344000179320574, 0.015039999969303608, 0.011455999687314034, 0.009952000342309475, 0.009727999567985535, 0.010432000271975994, 0.009855999611318111]",0,0,1224.3645139969885,0,653.1589129008353,0.0,66.22099564915628,0,55.308801122009754,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,256,135,66.22171545102636,0.2907279188189178,0.009988571650215558,"[0.005408000200986862, 0.0144640002399683, 0.011264000087976456, 0.01056000031530857, 0.009440000168979168, 0.009568000212311745, 0.009216000325977802]",0,0,1222.760166041553,0,671.1814259178936,0.0,66.22171545102636,0,32.802388072013855,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,256,150,66.22400080791881,0.28924708648072384,0.010098285640456848,"[0.005344000179320574, 0.01414399966597557, 0.011615999974310398, 0.010400000028312206, 0.009440000168979168, 0.01033599954098463, 0.00940799992531538]",0,0,1233.5157161578536,0,664.2065430060029,0.0,66.22400080791881,0,50.89556472375989,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,256,165,66.22249117706218,0.2902335107063836,0.010317714153123754,"[0.005311999935656786, 0.014495999552309513, 0.011296000331640244, 0.010111999697983265, 0.009855999611318111, 0.010591999627649784, 0.01056000031530857]",0,0,1224.1866770200431,0,652.4615148082376,0.0,66.22249117706218,0,53.286847192794085,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,256,185,66.22350612870275,0.2895082445644243,0.010080000053026847,"[0.0054720002226531506, 0.014336000196635723, 0.011071999557316303, 0.010975999757647514, 0.009664000011980534, 0.009440000168979168, 0.009600000455975533]",0,0,1225.9296071715653,0,662.6321338117123,0.0,66.22350612870275,0,56.01096199825406,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,256,200,66.22239215184241,0.2902733199828089,0.010409142688981124,"[0.006144000217318535, 0.015359999611973763, 0.011327999643981457, 0.011071999557316303, 0.009920000098645687, 0.009664000011980534, 0.009375999681651592]",0,0,1225.6829063408077,0,644.192370120436,0.0,66.22239215184241,0,52.73476429283619,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,256,215,66.24101410285621,0.2781779623884887,0.011286857005740916,"[0.0063680000603199005, 0.014175999909639359, 0.01897599920630455, 0.010304000228643417, 0.009727999567985535, 0.0098879998549819, 0.009568000212311745]",0,0,1222.2475777380168,0,597.0853008329868,0.0,66.24101410285621,0,61.53934262692928,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,256,235,66.22195296458004,0.29056026947121766,0.0101988571030753,"[0.005375999957323074, 0.014208000153303146, 0.011935999616980553, 0.010623999871313572, 0.009664000011980534, 0.00979200005531311, 0.00979200005531311]",0,0,1231.1200369149446,0,665.9374376758933,0.0,66.22195296458004,0,59.369520749896765,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
4,256,250,66.22194889397407,0.2905629290617849,0.010381714241313083,"[0.0054720002226531506, 0.014431999996304512, 0.011807999573647976, 0.010432000271975994, 0.010623999871313572, 0.0098879998549819, 0.010015999898314476]",0,0,1225.8570292033255,0,650.5875000730157,0.0,66.22194889397407,0,56.35604402050376,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
8,4,100,2.083333333333333,0.026152061583886957,0.008786285761743784,"[0.003967999946326017, 0.013088000006973743, 0.010048000141978264, 0.009151999838650227, 0.008608000352978706, 0.008511999621987343, 0.008128000423312187]",0,0,1229.1483390145004,0,764.1232251189649,0.0,2.083333333333333,0,52.31300089508295,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
8,4,115,2.083333333333333,0.026254499258945588,0.009065142832696438,"[0.003903999924659729, 0.013535999692976475, 0.010751999914646149, 0.009312000125646591, 0.00902399979531765, 0.008448000065982342, 0.00848000030964613]",0,0,1227.3780489340425,0,745.0316268950701,0.0,2.083333333333333,0,56.00854102522135,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
8,4,135,2.083333333333333,0.026364747780789878,0.009220571257174015,"[0.003903999924659729, 0.014015999622642994, 0.01142400037497282, 0.00902399979531765, 0.00863999966531992, 0.009119999594986439, 0.008415999822318554]",0,0,1226.7070370726287,0,727.819899097085,0.0,2.083333333333333,0,55.53906783461571,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
8,4,150,2.0833333333333335,0.026619438630386946,0.009060571502361978,"[0.003936000168323517, 0.013567999936640263, 0.010879999957978725, 0.009344000369310379, 0.00863999966531992, 0.008608000352978706, 0.008448000065982342]",0,0,1221.2543478235602,0,744.6554540656507,0.0,2.0833333333333335,0,52.22059926018119,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
8,4,165,2.083333333333333,0.024190401872805307,0.008932571658598525,"[0.004000000189989805, 0.014112000353634357, 0.010080000385642052, 0.008608000352978706, 0.008671999908983707, 0.009088000282645226, 0.007968000136315823]",0,0,1218.8213262706995,0,755.2497051656246,0.0,2.083333333333333,0,52.20917845144868,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
8,4,185,2.083333333333333,0.026384382147986593,0.009101714140602521,"[0.003903999924659729, 0.013824000023305416, 0.011711999773979187, 0.00902399979531765, 0.00825599953532219, 0.00902399979531765, 0.007968000136315823]",0,0,1223.8462436944246,0,739.0733626671135,0.0,2.083333333333333,0,55.40344538167119,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
8,4,200,2.083333333333333,0.026225347644477343,0.009060571635408061,"[0.004064000211656094, 0.014399999752640724, 0.010432000271975994, 0.009535999968647957, 0.008128000423312187, 0.008736000396311283, 0.008128000423312187]",0,0,1225.2477421425283,0,747.2941293381155,0.0,2.083333333333333,0,56.47922260686755,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
8,4,215,2.083333333333333,0.026490066225165563,0.009220571390220098,"[0.003903999924659729, 0.013728000223636627, 0.010784000158309937, 0.009759999811649323, 0.00863999966531992, 0.009503999724984169, 0.008224000222980976]",0,0,1227.4917652830482,0,729.8884331248701,0.0,2.083333333333333,0,54.185067769140005,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
8,4,235,2.0833333333333335,0.026333952747544465,0.009348571500075715,"[0.005216000135987997, 0.014271999709308147, 0.011103999800980091, 0.008736000396311283, 0.008799999952316284, 0.00886400043964386, 0.008448000065982342]",0,0,1220.7736601121724,0,715.1288986206055,0.0,2.0833333333333335,0,52.04321816563606,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
8,4,250,2.083333333333333,0.026361945256444325,0.009179428618933474,"[0.003903999924659729, 0.013632000423967838, 0.010239999741315842, 0.00940799992531538, 0.009824000298976898, 0.009056000038981438, 0.008191999979317188]",0,0,1224.4579712860286,0,731.2399498187006,0.0,2.083333333333333,0,53.717863745987415,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
8,8,100,4.163834126444596,0.051874705851592325,0.009462857120005148,"[0.003871999913826585, 0.01369599997997284, 0.01027199998497963, 0.010143999941647053, 0.008671999908983707, 0.009184000082314014, 0.010400000028312206]",0,0,1219.0707330591977,0,718.6873471364379,0.0,4.163834126444596,0,57.1531536988914,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
8,8,115,4.16344883214059,0.0510734695978994,0.009225142853600639,"[0.003903999924659729, 0.0144640002399683, 0.011103999800980091, 0.008927999995648861, 0.008799999952316284, 0.008960000239312649, 0.008415999822318554]",0,0,1221.0270850919187,0,734.5931972377002,0.0,4.16344883214059,0,52.52063786610961,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
8,8,135,4.163823570578766,0.05206802435439849,0.009741714224219322,"[0.008767999708652496, 0.013120000250637531, 0.010463999584317207, 0.009344000369310379, 0.009279999881982803, 0.008927999995648861, 0.008287999778985977]",0,0,1221.029116306454,0,695.4456339590251,0.0,4.163823570578766,0,52.59574810042977,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
8,8,150,4.163758036437596,0.05129530999534619,0.009188571412648474,"[0.003936000168323517, 0.013663999736309052, 0.009920000098645687, 0.009056000038981438, 0.009247999638319016, 0.008895999751985073, 0.009600000455975533]",0,0,1223.9155629649758,0,736.2950048409402,0.0,4.163758036437596,0,51.56330298632383,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
8,8,165,4.163823272090989,0.052073490813648295,0.009037714318505355,"[0.004064000211656094, 0.013887999579310417, 0.010208000428974628, 0.009920000098645687, 0.008767999708652496, 0.00854399986565113, 0.007872000336647034]",0,0,1226.9987999461591,0,752.4568848311901,0.0,4.163823272090989,0,57.487103156745434,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
8,8,185,4.163833237432652,0.051890987079562696,0.009115428730313267,"[0.004064000211656094, 0.014240000396966934, 0.011455999687314034, 0.009920000098645687, 0.00848000030964613, 0.00800000037997961, 0.007648000027984381]",0,0,1219.2964497953653,0,734.4326339662075,0.0,4.163833237432652,0,55.9920659288764,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
8,8,200,4.163826552013423,0.05201342281879195,0.010340571403503418,"[0.003903999924659729, 0.02163200080394745, 0.011071999557316303, 0.009088000282645226, 0.009375999681651592, 0.008671999908983707, 0.00863999966531992]",0,0,1221.8540459871292,0,665.5531269498169,0.0,4.163826552013423,0,51.85797205194831,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
8,8,215,4.1639442092241215,0.051853013433694,0.009083428619695562,"[0.003967999946326017, 0.01360000018030405, 0.01056000031530857, 0.009535999968647957, 0.009568000212311745, 0.0081599997356534, 0.008191999979317188]",0,0,1221.3747249916196,0,744.450337253511,0.0,4.1639442092241215,0,60.469238087534904,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
8,8,235,4.164062017657591,0.0459344323022782,0.00914742864136185,"[0.003936000168323517, 0.01398400031030178, 0.011807999573647976, 0.008832000195980072, 0.008799999952316284, 0.00854399986565113, 0.008128000423312187]",0,0,1227.2182060405612,0,734.4477386213839,0.0,4.164062017657591,0,55.92871457338333,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
8,8,250,4.163731016126507,0.05177182819268305,0.009266285624887263,"[0.003903999924659729, 0.014495999552309513, 0.010400000028312206, 0.009088000282645226, 0.008511999621987343, 0.009440000168979168, 0.00902399979531765]",0,0,1225.8997200988233,0,735.9675019979477,0.0,4.163731016126507,0,54.6184666454792,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
8,16,100,8.315709409320274,0.09814979717027802,0.00891885720193386,"[0.003936000168323517, 0.01375999953597784, 0.011103999800980091, 0.008608000352978706, 0.008736000396311283, 0.00848000030964613, 0.007807999849319458]",0,0,1221.5720699168742,0,750.8177747949958,0.0,8.315709409320274,0,52.2450334392488,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
8,16,115,8.315635238142276,0.09798982565318319,0.00885028565036399,"[0.003967999946326017, 0.013472000136971474, 0.009696000255644321, 0.010143999941647053, 0.00863999966531992, 0.008287999778985977, 0.00774399982765317]",0,0,1224.3140060454607,0,754.239697009325,0.0,8.315635238142276,0,52.92193591594696,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
8,16,135,8.315637625008279,0.09854957281939201,0.009106285737029143,"[0.004031999967992306, 0.013728000223636627, 0.010080000385642052, 0.010239999741315842, 0.008608000352978706, 0.009119999594986439, 0.007935999892652035]",0,0,1220.650777220726,0,740.0282276794314,0.0,8.315637625008279,0,52.80249612405896,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
8,16,150,8.315955383123184,0.0962172647914646,0.009311999992600508,"[0.004031999967992306, 0.013407999649643898, 0.010080000385642052, 0.010975999757647514, 0.009216000325977802, 0.009088000282645226, 0.008383999578654766]",0,0,1223.637684714049,0,719.8097771033645,0.0,8.315955383123184,0,52.5833242572844,2025-04-04T18:20:31.150742,baseline,4,1024,16,256
